time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-04 14:55:11.067883,680,1.6784e-06,241,111,9,165,590,156,3532,30890,13256,906
2025-02-04 14:55:14.581428,695,1.57696e-06,292,161,63,119,590,119,1233,31893,13254,629
2025-02-04 14:55:18.600442,710,1.5105e-06,59,185,189,52,306,131,527,22161,11918,549
2025-02-04 14:55:22.143836,725,1.48675e-06,42,111,152,65,282,443,265,7829,10865,767
2025-02-04 14:55:25.756470,740,1.34957e-06,95,130,93,8,388,307,3,2113,10111,553
2025-02-04 14:55:29.228456,755,1.19752e-06,174,164,140,60,191,138,22,256,9398,557
2025-02-04 14:55:32.917388,770,1.02428e-06,126,206,112,218,3,289,119,52,8706,925
2025-02-04 14:55:36.433373,785,9.17482e-07,203,280,84,389,3,422,141,63,7703,1021
2025-02-04 14:55:39.980854,800,8.14441e-07,98,134,98,106,3,4,24,191,6790,229
2025-02-04 14:55:43.524834,815,7.17264e-07,2,3,4,171,3,2,72,4,5884,250
2025-02-04 14:55:47.044695,830,6.73173e-07,2,26,4,145,3,4,194,10,5084,510
2025-02-04 14:55:50.529537,845,6.36174e-07,2,55,31,3,3,4,12,31,4346,1078
2025-02-04 14:55:54.079457,860,6.14391e-07,2,70,4,3,3,4,3,3,3807,2271
2025-02-04 14:55:57.615872,875,6.14941e-07,2,3,3,3,3,4,4,3,3319,4555
2025-02-04 14:56:01.153130,890,6.06989e-07,2,3,3,3,3,4,3,3,2984,8707
2025-02-04 14:56:04.632843,905,6.00369e-07,2,3,3,3,3,2,3,3,2622,11802
2025-02-04 14:56:08.119143,920,5.55918e-07,4,3,3,3,2,4,3,3,2330,15374
2025-02-04 14:56:11.693813,935,5.27183e-07,3,3,3,2,3,4,3,3,2044,13991
2025-02-04 14:56:15.194246,950,4.83158e-07,3,3,3,3,2,4,2,3,1717,11786
2025-02-04 14:56:18.719590,965,4.67774e-07,4,3,3,2,2,4,3,3,1417,10074
2025-02-04 14:56:22.221279,980,4.71574e-07,2,3,3,3,3,2,2,3,1083,7612
2025-02-04 14:56:25.734861,995,4.53142e-07,4,2,3,2,2,2,3,3,762,5221
2025-02-04 14:56:29.236912,1010,4.46116e-07,2,2,3,2,2,2,3,3,503,3460
2025-02-04 14:56:32.787583,1025,4.36317e-07,3,2,3,2,2,2,3,3,279,2490
2025-02-04 14:56:36.339604,1040,4.47891e-07,2,2,2,2,2,4,3,3,106,1409
2025-02-04 14:56:39.892436,1055,4.13362e-07,2,2,2,2,2,4,3,3,3,1125
2025-02-04 14:56:43.450060,1070,3.84403e-07,2,3,3,2,2,2,2,3,3,580
2025-02-04 14:56:46.986318,1085,4.07328e-07,2,3,2,2,2,2,2,3,3,254
2025-02-04 14:56:52.566736,400,3.30854e-07,7,3,3,3,2,2,3,3,359,2
2025-02-04 14:56:56.099541,415,4.25827e-07,901,3,3,2,2,4,3,2,718,2
2025-02-04 14:56:59.636323,430,5.07828e-07,990,740,3,3,2,4,3,3,1338,2
2025-02-04 14:57:03.161778,445,7.50691e-07,4,2894,3,3,3,2,2,3,1632,2
2025-02-04 14:57:06.672138,460,8.18707e-07,2,3002,1489,2,2,4,3,3,2567,3
2025-02-04 14:57:10.192903,475,1.028e-06,2,134,5318,3,3,2,3,4,2965,3
2025-02-04 14:57:13.683783,490,1.06409e-06,2,3,6452,1290,3,3,3,3,4198,3
2025-02-04 14:57:17.172391,505,1.25176e-06,3,3,2204,7208,3,3,3,3,4904,3
2025-02-04 14:57:20.711360,520,1.41077e-06,2,3,145,10481,607,2,3,3,5774,4
2025-02-04 14:57:24.192668,535,1.4255e-06,4,3,4,8153,5291,2,93,4,7074,3
2025-02-04 14:57:27.750953,550,1.5432e-06,4,3,3,1786,15462,205,38,3,7915,149
2025-02-04 14:57:31.275968,565,1.63824e-06,4,3,3,314,14274,2382,3,3,8575,102
2025-02-04 14:57:34.786665,580,1.68237e-06,75,3,34,77,5954,11407,434,103,9305,582
2025-02-04 14:57:38.295738,595,1.70778e-06,4,4,271,3,1632,19880,2478,155,9815,374
2025-02-04 14:57:41.809081,610,1.72153e-06,4,3,4,13,3,16598,9307,3,10402,465
2025-02-04 14:57:45.308807,625,1.6652e-06,36,3,60,111,3,6592,20627,114,11124,740
2025-02-04 14:57:48.743170,640,1.66394e-06,68,98,135,112,61,1321,20684,1034,11227,760
2025-02-04 14:57:52.219474,655,1.7656e-06,112,173,204,52,197,131,15340,5943,12176,328
2025-02-04 14:57:55.713060,670,1.74161e-06,125,65,9,121,385,195,6675,21484,12835,574
2025-02-04 14:57:59.233078,685,1.61662e-06,303,139,26,170,621,121,2450,32538,13318,1096
2025-02-04 14:58:03.242056,700,1.52145e-06,282,191,90,104,449,94,972,28936,12634,551
2025-02-04 14:58:06.728163,715,1.52197e-06,50,189,250,71,215,200,398,17374,11564,635
2025-02-04 14:58:10.226922,730,1.4485e-06,59,126,136,81,283,545,107,5521,10579,827
2025-02-04 14:58:13.754665,745,1.30488e-06,141,177,129,23,278,165,3,898,9902,510
2025-02-04 14:58:17.241206,760,1.14388e-06,120,143,140,106,4,202,50,98,9183,674
2025-02-04 14:58:20.917131,775,9.84185e-07,119,208,53,265,3,367,119,14,8399,1073
2025-02-04 14:58:24.446784,790,8.61435e-07,271,320,65,244,3,93,37,86,7410,461
2025-02-04 14:58:27.986930,805,7.83445e-07,66,105,140,141,3,2,44,103,6493,186
2025-02-04 14:58:31.507365,820,7.07009e-07,4,3,3,186,3,2,108,3,5623,323
2025-02-04 14:58:35.046708,835,6.66412e-07,4,39,4,34,3,4,150,41,4826,666
2025-02-04 14:58:38.592579,850,6.2536e-07,2,84,68,3,3,3,4,9,4166,1391
2025-02-04 14:58:42.083235,865,6.3254e-07,4,3,3,3,3,4,3,3,3631,2864
2025-02-04 14:58:45.585259,880,6.12155e-07,2,3,3,3,3,4,3,3,3203,5772
2025-02-04 14:58:49.121785,895,6.17538e-07,2,3,3,3,2,4,3,3,2869,10467
2025-02-04 14:58:52.630418,910,5.70084e-07,2,3,3,3,2,4,3,3,2511,13401
2025-02-04 14:58:56.242964,925,5.43123e-07,2,3,3,3,3,4,3,3,2250,14991
2025-02-04 14:58:59.760291,940,5.03471e-07,2,3,3,3,2,4,3,3,1939,13295
2025-02-04 14:59:03.289890,955,4.79e-07,2,3,3,3,2,4,3,3,1622,11049
2025-02-04 14:59:06.819040,970,4.76938e-07,2,3,3,3,3,3,3,3,1313,9133
2025-02-04 14:59:10.355146,985,4.55092e-07,2,3,3,3,2,2,3,3,968,6627
2025-02-04 14:59:13.872340,1000,4.6345e-07,2,3,3,3,3,2,3,3,675,4904
2025-02-04 14:59:17.399018,1015,4.61416e-07,2,3,3,3,2,4,3,3,422,3016
2025-02-04 14:59:20.911666,1030,4.32704e-07,2,3,3,2,2,2,3,3,217,1973
2025-02-04 14:59:24.399683,1045,4.39857e-07,2,3,3,3,2,4,3,3,64,1333
2025-02-04 14:59:28.018719,1060,4.01276e-07,2,3,2,2,2,4,3,3,3,882
2025-02-04 14:59:31.650199,1075,4.27932e-07,2,3,3,3,3,2,3,3,3,484
2025-02-04 14:59:35.093444,1090,3.66443e-07,2,2,2,2,2,2,3,3,2,195
2025-02-04 14:59:40.694177,390,6.7394e-07,2,3,2,2,2,2,2,2,149,2
2025-02-04 14:59:44.750599,405,3.44756e-07,349,3,3,2,2,2,2,3,530,2
2025-02-04 14:59:48.242617,420,4.83656e-07,1089,3,2,2,2,4,3,2,895,2
2025-02-04 14:59:51.743271,435,5.99988e-07,477,1590,3,2,2,3,3,3,1401,2
2025-02-04 14:59:55.244040,450,7.54654e-07,4,3372,101,2,3,2,3,3,1957,2
2025-02-04 14:59:58.730965,465,9.00087e-07,2,1788,2887,3,3,4,3,4,2688,2
2025-02-04 15:00:02.262012,480,1.03373e-06,2,3,5911,98,3,2,3,3,3311,3
2025-02-04 15:00:05.823462,495,1.10213e-06,4,3,5651,2717,2,4,3,3,4516,3
2025-02-04 15:00:09.344031,510,1.3148e-06,2,3,1188,8919,3,4,3,3,5135,3
2025-02-04 15:00:12.886178,525,1.41404e-06,2,3,3,10532,1436,2,37,4,6197,3
2025-02-04 15:00:16.397179,540,1.46002e-06,2,3,3,5336,8705,2,78,3,7399,3
2025-02-04 15:00:19.958761,555,1.56943e-06,4,3,3,1168,15866,595,3,3,8118,90
2025-02-04 15:00:23.496855,570,1.6511e-06,23,3,4,111,12264,4264,26,4,8794,235
